"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-02-11 20:40:00 -0700",0,0,0.052,15,-47.5,74.5,20.75,0,49.005,12.395,2.015,0.212,0.105,0,0,0.052,NA,NA,NA,17562,0.01,844.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 20:50:00 -0700",0,0,0.008,24,-48.4,76,19.6,0,58.042,16.07,2.95,0.256,0.084,0,0,0.008,NA,NA,NA,18638.4,0.01,844.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 21:00:00 -0700",0,0,0.128,34,-49.4,77,19,0,56.596,15.848,3.446,0.448,0.256,0,0,0.128,NA,NA,NA,18540.8,0.01,844.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 21:10:00 -0700",0,0.016,0.228,44,-47.6,77,18.6,0.016,62.602,16.358,4.176,0.92,0.342,0,0,0.228,NA,NA,NA,18440,0.01,844.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 21:20:00 -0700",0,0.008,0.186,54,-48,77,18,0.008,66.768,19.038,3.738,0.774,0.43,0.086,0,0.186,NA,NA,NA,18473.6,0.01,844.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 21:30:00 -0700",0,0.072,0.39,64,-47.4,77,18,0.072,84.36,24.626,5.148,0.942,0.684,0.086,0,0.39,NA,NA,NA,18440,0.01,845.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 21:40:00 -0700",0.008,0.202,0.568,74,-47.2,77,18,0.202,114.686,31.446,6.456,1.46,0.776,0.086,0.008,0.568,NA,NA,NA,18473.6,0.01,845.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 21:50:00 -0700",0,0.258,0.634,84,-48.8,76.6,18,0.258,112.532,32.37,8.122,1.426,0.644,0.086,0,0.634,NA,NA,NA,18440,0.01,845.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 22:00:00 -0700",0,0.442,1.012,94,-48.8,76,18,0.442,122.894,35.934,9.856,2.602,0.812,0.086,0,1.012,NA,NA,NA,18473.6,0.01,845.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 22:10:00 -0700",0.004,0.406,0.842,104,-47.6,76,18,0.406,135.456,38.422,8.898,1.794,0.688,0.086,0.004,0.842,NA,NA,NA,18440,0.01,845.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 22:20:00 -0700",0,0.444,1.004,114,-47.6,76,18.6,0.444,132.032,38.14,10.322,2.074,1.034,0,0,1.004,NA,NA,NA,18440,0.01,845.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
"2022-02-11 22:30:00 -0700",0.002,0.274,0.628,124,-48.4,75.6,19,0.274,117.916,33.03,8.614,1.462,0.77,0,0.002,0.628,NA,NA,NA,18473.6,0.01,845.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129179,"173 S. Raintree Ln",39.969539,-105.139451,"inside","PMS5003+PMS5003+BME280"
