"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-01-21 12:30:00 -0700",0,0,0,14,-71.6,63.2,40.4,0,2.182,0.234,0,0,0,0,0,0,0,0,0,17772.8,0.02,837.906,NA,0,2.724,0.976,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 12:40:00 -0700",0,0,0,24,-72.2,68.4,34,0,3.234,0.344,0,0,0,0,0,0,0,0,0,17739.2,0.02,837.884,NA,0,1.938,0.91,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 12:50:00 -0700",0,0,0,34,-74.2,71.6,29.8,0,6.508,1.622,0,0,0,0,0,0,0,0,0,17705.6,0.02,837.794,NA,0,4.192,1.508,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 13:00:00 -0700",0,0,0,44,-74.8,73.4,28.6,0,4.32,1.754,0,0,0,0,0,0,0,0,0,17672,0.02,837.758,NA,0,2.19,0.424,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 13:10:00 -0700",0,0,0,54,-73.8,74.6,27,0,1.68,0.54,0,0,0,0,0,0,0,0,0,17672,0.02,837.758,NA,0,1.16,0.446,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 13:20:00 -0700",0,0,0,64,-75,75.6,25.6,0,1.616,0.43,0,0,0,0,0,0,0,0,0,17739.2,0.02,837.722,NA,0,1.372,0.42,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 13:30:00 -0700",0,0,0,74,-73.6,76.6,24.6,0,0.406,0.126,0,0,0,0,0,0,0,0,0,17638.4,0.02,837.71,NA,0,0.134,0.1,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 13:40:00 -0700",0,0,0,84,-73,77,23.8,0,0.588,0.178,0,0,0,0,0,0,0,0,0,17739.2,0.02,837.684,NA,0,0.692,0.086,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 13:50:00 -0700",0,0,0,94,-74,77,24,0,0.122,0.034,0,0,0,0,0,0,0,0,0,17705.6,0.02,837.638,NA,0,0.308,0.308,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 14:00:00 -0700",0,0,0,104,-72.4,77,23.2,0,0.38,0.168,0,0,0,0,0,0,0,0,0,17784,0.02,837.572,NA,0,0.418,0.222,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 14:10:00 -0700",0,0,0,114,-73.6,77.2,23,0,0.336,0.226,0,0,0,0,0,0,0,0,0,17705.6,0.02,837.656,NA,0,0.082,0,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 14:20:00 -0700",0,0,0,124,-73.6,78,22.4,0,0.17,0.034,0,0,0,0,0,0,0,0,0,17705.6,0.02,837.748,NA,0,0.112,0.056,0,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
"2022-01-21 14:30:00 -0700",0,0,0,134,-73.8,78,22.2,0,0.142,0.036,0,0,0,0,0,0,0,0,0,17638.4,0.02,837.882,NA,0,0.084,0.05,0.016,0,0,0,0,0,120657,"Orchard Dr",39.962638,-105.157449,"outside","PMS5003+PMS5003+BME280"
