"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-02-25 08:10:00 -0700",0,0,0,16,-59.4,NA,NA,0,0.548,0.432,0,0,0,0,0,0,0,0,0,16796.8,0.04,NA,NA,0,0.088,0.036,0,0,0,0,0,0,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 08:20:00 -0700",1.93,3.418,3.52,18.25,-61.5,18.75,2.5,3.418,174.56,160.09,10.34,0,0,0,1.93,3.52,2.632,4.625,4.78,17086,0.03,210.2,NA,4.625,208.905,188.712,17.978,0,0,0,2.632,4.78,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 08:30:00 -0700",7.27,12.436,13.096,7,-70.2,62.2,10.8,12.436,671.372,618.35,42.66,0,0,0,7.27,13.096,10.836,19.608,20.482,18667.2,0.044,840.854,NA,19.608,831.55,752.788,74.12,0,0,0,10.836,20.482,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 08:40:00 -0700",7.966,14.848,15.598,17,-69.6,45.4,15.4,14.848,702.718,653.62,49.126,0,0,0,7.966,15.598,10.44,19.06,20.11,18385.6,0.05,840.908,NA,19.06,836.026,760.186,85.32,0,0,0,10.44,20.11,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 08:50:00 -0700",7.826,14.724,15.61,27,-70.4,36,20,14.724,723.342,672.076,56.496,0,0,0,7.826,15.61,10.86,18.052,19.404,18452.8,0.05,841.168,NA,18.052,848.466,769.332,79.326,0,0,0,10.86,19.404,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 09:00:00 -0700",8.86,16.562,16.958,37,-69.2,32.8,23.4,16.562,776.26,718.514,66.014,0,0,0,8.86,16.958,10.928,18.63,19.994,18419.2,0.05,841.342,NA,18.63,867.632,790.466,97.004,0,0,0,10.928,19.994,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 09:10:00 -0700",9.45,15.624,16.218,47,-69.4,29.6,26,15.624,790.334,733.738,64.838,0,0,0,9.45,16.218,10.734,17.676,18.598,18352,0.05,841.4,NA,17.676,860.214,779.644,96.934,0,0,0,10.734,18.598,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 09:20:00 -0700",7.454,14.604,15.13,57,-73.8,28.8,29.2,14.604,724.812,672.504,57.126,0,0,0,7.454,15.13,8.36,16.336,17.682,18385.6,0.05,841.37,NA,16.336,798.428,725.816,85.258,0,0,0,8.36,17.682,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 09:30:00 -0700",9.752,16.29,17.286,67,-75.2,28,30.2,16.29,809.512,749.874,71.256,0,0,0,9.752,17.286,10.508,17.92,19.104,18419.2,0.05,841.348,NA,17.92,877.834,800.31,95.394,0,0,0,10.508,19.104,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 09:40:00 -0700",13.95,18.628,19.156,77,-74.6,27.8,32,18.628,942.372,871.698,85.366,0,0,0,13.95,19.156,14.072,19.93,21.588,18385.6,0.05,841.152,NA,19.93,999.138,909.67,117.76,0,0,0,14.072,21.588,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 09:50:00 -0700",12.956,17.612,18.212,87,-71.4,27.4,33,17.612,891.902,824.24,78.926,0,0,0,12.956,18.212,12.994,19.448,20.904,18352,0.05,841.304,NA,19.448,952.474,866.266,105.902,0,0,0,12.994,20.904,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 10:00:00 -0700",13.126,17.534,18.528,97,-73,28.4,33.2,17.534,871.418,809.626,75.104,0,0,0,13.126,18.528,13.436,18.808,20.28,18385.6,0.05,841.376,NA,18.808,930.304,838.31,107.862,0,0,0,13.436,20.28,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 10:10:00 -0700",12.578,17.324,18.402,107,-72,28.2,33.4,17.324,870.354,803.278,77.312,0,0,0,12.578,18.402,13.548,19.324,20.466,18352,0.05,841.33,NA,19.324,933.49,846.656,107.29,0,0,0,13.548,20.466,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 10:20:00 -0700",11.276,16.968,17.762,117,-72.6,29,33.8,16.968,847.236,784.208,71.59,0,0,0,11.276,17.762,12.114,18.532,20.036,18419.2,0.05,841.236,NA,18.532,910.954,826.886,100.392,0,0,0,12.114,20.036,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 10:30:00 -0700",8.762,15.752,16.378,128,-73.2,29.4,33.6,15.752,786.366,726.054,65.584,0,0,0,8.762,16.378,9.986,17.376,19.038,18352,0.05,841.26,NA,17.376,852.93,779.148,94.106,0,0,0,9.986,19.038,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 10:40:00 -0700",9.784,16.354,16.828,138,-72.2,30.4,33.8,16.354,811.656,753.424,70.392,0,0,0,9.784,16.828,9.938,18.042,19.176,18385.6,0.05,841.206,NA,18.042,871.996,793.832,97.09,0,0,0,9.938,19.176,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 10:50:00 -0700",8.272,15.994,16.798,148,-71.8,30.8,32.8,15.994,755.276,698.222,62.958,0,0,0,8.272,16.798,8.996,16.9,18.308,18352,0.05,841.116,NA,16.9,808.502,737.004,82.574,0,0,0,8.996,18.308,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 11:00:00 -0700",7.952,15.652,16.662,158,-74.6,31.2,32,15.652,745.792,692.69,65.286,0,0,0,7.952,16.662,8.5,16.9,18.458,18329.6,0.05,841.048,NA,16.9,798.39,728.45,91.22,0,0,0,8.5,18.458,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 11:10:00 -0700",6.71,13.852,15.206,168,-73.6,31.2,32,13.852,694.476,642.264,55.664,0,0,0,6.71,15.206,7.602,15.602,17.302,18352,0.05,841.012,NA,15.602,741.258,673.97,81.868,0,0,0,7.602,17.302,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 11:20:00 -0700",7.572,14.43,15.87,178,-73.4,32,32,14.43,712.23,662.398,60.758,0,0,0,7.572,15.87,7.956,15.838,17.448,18318.4,0.05,840.944,NA,15.838,766.77,700.926,79.874,0,0,0,7.956,17.448,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 11:30:00 -0700",7.262,14.74,15.57,188,-72.6,31.8,31.6,14.74,714.726,660.654,56.6,0,0,0,7.262,15.57,7.872,15.936,17.734,18385.6,0.05,840.916,NA,15.936,766.562,697.732,84.81,0,0,0,7.872,17.734,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
"2022-02-25 11:40:00 -0700",7.522,14.912,15.83,198,-73.8,31.4,31.8,14.912,725.476,669.966,62.09,0,0,0,7.522,15.83,8.342,16.242,17.616,18352,0.05,840.834,NA,16.242,778.076,711.92,82.974,0,0,0,8.342,17.616,132785,"Guided Adventures",39.980944,-105.1383,"outside","PMS5003+PMS5003+BME280"
