"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2021-12-30 00:00:00 -0700",1.986,4.368,7.212,33601,-62.2,27.8,32,4.368,738.018,193.54,35.08,6.282,2.944,1.45,1.986,7.212,2.84,5.17,6.896,18408,0.02,820.292,NA,5.17,857.836,233.294,39.328,4.962,1.796,1.344,2.84,6.896,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:10:00 -0700",2.166,4.754,7.174,33611,-62.8,27,32.6,4.754,753.174,199.102,34.32,6.05,2.456,1.67,2.166,7.174,3.076,5.462,6.998,18408,0.02,820.226,NA,5.462,907.632,243.934,38.784,5.208,1.492,1.05,3.076,6.998,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:20:00 -0700",1.83,3.966,6.452,33621,-61.2,27,32.8,3.966,697.648,185.23,32.346,5.194,2.57,1.386,1.83,6.452,2.392,4.086,5.586,18408,0.02,820.282,NA,4.086,777.112,207.81,32.422,4.256,1.504,1.006,2.392,5.586,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:30:00 -0700",2.38,5.38,8.142,33631,-61,26.2,33.4,5.38,810.914,214.318,38.786,6.586,2.782,1.484,2.38,8.142,3.31,6.378,7.752,18408,0.02,820.402,NA,6.378,941.634,254.768,43.134,5.968,1.532,1.19,3.31,7.752,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:40:00 -0700",1.704,3.73,5.594,33641,-61.8,26,34,3.73,698.796,180.144,29.82,4.486,1.854,1.234,1.704,5.594,2.47,5.014,6.482,18408,0.02,820.118,NA,5.014,820.822,220.31,37.114,5.538,1.698,0.882,2.47,6.482,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:50:00 -0700",1.644,3.354,5.456,33651,-61.4,26.6,34,3.354,664.58,171.698,29.798,4.626,1.934,1.482,1.644,5.456,2.328,4.218,5.838,18408,0.02,819.996,NA,4.218,775.22,209.944,35.012,4.506,1.632,0.956,2.328,5.838,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:00:00 -0700",1.2,2.85,4.632,33661,-61.2,26.6,34,2.85,604.8,155.574,26.192,4.76,1.666,1.128,1.2,4.632,1.922,3.648,4.64,18408,0.02,820.012,NA,3.648,697.388,188.68,30.118,4.276,0.804,0.452,1.922,4.64,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:10:00 -0700",1.054,2.542,4.148,33671,-61.2,27,34,2.542,579.776,152.284,26.096,3.91,1.382,0.804,1.054,4.148,1.874,3.298,4.544,18408,0.02,819.884,NA,3.298,685.746,184.108,29.132,3.518,1.438,0.964,1.874,4.544,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:20:00 -0700",1.284,3.308,4.694,33681,-62.4,27,34,3.308,608.086,160.346,26.474,4.626,1.294,1.022,1.284,4.694,1.892,3.496,4.696,18340.8,0.02,819.712,NA,3.496,691.142,187.844,31.46,3.56,1.338,0.826,1.892,4.696,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:30:00 -0700",0.83,2.114,3.514,33691,-62,27,35,2.114,515.012,133.78,21.842,3.804,1.372,1.208,0.83,3.514,1.49,2.784,3.496,18408,0.02,819.74,NA,2.784,627.972,166.662,25.426,3.072,0.868,0.284,1.49,3.496,91877,"Eisenhower Dr",39.988362,-105.145145,"outside","PMS5003+PMS5003+BME280"
