"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2021-12-30 00:00:00 -0700",2.638,4.488,4.996,33813,-50.6,25,34.8,4.488,503.354,160.694,24.168,1.954,0.616,0.258,2.638,4.996,1.718,2.96,3.522,18473.6,0.01,817.544,NA,2.96,591.26,174.73,26.478,2.22,0.502,0.292,1.718,3.522,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:10:00 -0700",4.198,6.424,7.634,33823,-51.6,24.6,35,6.424,673.65,215.316,31.986,2.9,1.31,0.55,4.198,7.634,2.964,5.33,6.212,18473.6,0.01,817.472,NA,5.33,795.058,236.872,40.45,3.732,1.018,0.218,2.964,6.212,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:20:00 -0700",4.552,7.558,8.31,33833,-52,24.6,35.8,7.558,720.13,230.5,40.21,2.942,0.832,0.234,4.552,8.31,3.026,5.694,6.666,18473.6,0.01,817.64,NA,5.694,800.424,237.89,42.836,5.13,0.784,0.382,3.026,6.666,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:30:00 -0700",3.664,5.33,5.978,33843,-53,24,35.8,5.33,619.976,197.658,26.658,1.566,0.704,0.258,3.664,5.978,2.144,3.846,4.368,18440,0.01,817.57,NA,3.846,670.986,198.138,29.884,2.912,0.44,0.146,2.144,4.368,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:40:00 -0700",2.906,4.55,5.09,33853,-51.6,24,36,4.55,524.716,168.51,21.816,1.454,0.516,0.172,2.906,5.09,1.898,3.068,3.718,18440,0.01,817.372,NA,3.068,615.264,180.688,27.466,2.234,0.512,0.33,1.898,3.718,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:50:00 -0700",2.716,4.266,4.664,33863,-50.2,24.6,36,4.266,505.98,162.552,23.056,1.302,0.48,0.164,2.716,4.664,1.688,2.934,3.622,18507.2,0.01,817.296,NA,2.934,595.59,171.428,25.906,2.398,0.678,0.348,1.688,3.622,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:00:00 -0700",2.68,4.26,4.572,33873,-49.6,25,36,4.26,509.62,162.394,23.33,1.176,0.36,0.118,2.68,4.572,1.42,2.612,3.264,18406.4,0.01,817.308,NA,2.612,569.004,164.916,24.432,2.576,0.596,0.33,1.42,3.264,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:10:00 -0700",2.01,3.672,4.228,33883,-49.6,24.8,35.8,3.672,450.568,142.91,22.778,1.694,0.522,0.16,2.01,4.228,1.288,2.482,2.982,18440,0.01,816.84,NA,2.482,523.038,155.104,23.902,2.2,0.448,0.152,1.288,2.982,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:20:00 -0700",3.186,5.168,6.208,33893,-49.6,24.8,36.4,5.168,562.758,180.718,27.714,2.526,1.14,0.456,3.186,6.208,2.17,3.866,4.56,18440,0.01,817.084,NA,3.866,667.274,198.114,31.448,2.942,0.638,0.184,2.17,4.56,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:30:00 -0700",1.714,3.118,3.454,33903,-49.6,25,37.2,3.118,416.742,132.142,19.028,1.066,0.348,0.124,1.714,3.454,0.812,1.682,2.3,18440,0.01,817.06,NA,1.682,434.182,127.178,19.168,2.404,0.776,0.362,0.812,2.3,92321,"Purple House",39.990133,-105.149056,"outside","PMS5003+PMS5003+BME280"
